"","week_nr","cust","brand","format","category","regprice","discount","quantity","holiday"
"4920",126,172,"A","hypermarket","z",35.7333935634233,0,1,0
"4921",126,109,"E","convenience","z",29.0536289010197,3,2,0
"4922",126,136,"A","supermarket","z",18.009651680477,0,1,0
"4923",126,270,"B","supermarket","z",19.3304187222384,4,2,0
"4924",126,258,"B","hypermarket","z",29.3777570058592,0,1,0
"4925",126,69,"B","hypermarket","z",38.8849698286504,14,2,0
"4926",126,9,"E","supermarket","z",29.7607146436349,9,2,0
"4927",126,133,"C","supermarket","z",17.6742874528281,5,2,0
"4928",126,273,"D","supermarket","z",15.227366569452,1,2,0
"4929",126,192,"D","supermarket","z",35.2946140291169,2,2,0
"4930",126,107,"D","supermarket","z",36.60819478333,10,2,0
"4931",126,47,"D","hypermarket","z",27.4673171038739,10,2,0
"4932",126,242,"B","convenience","z",25.2683174656704,0,1,0
"4933",126,248,"B","hypermarket","z",29.8214750178158,0,1,0
"4934",126,120,"D","supermarket","z",38.2425737427548,13,2,0
"4935",126,109,"A","convenience","z",32.8636397933587,0,1,0
"4936",126,48,"B","hypermarket","z",26.7026209132746,0,1,0
"4937",127,236,"D","convenience","z",31.9805154902861,0,1,0
"4938",127,230,"C","hypermarket","z",36.5876530995592,2,2,0
"4939",127,156,"E","convenience","z",38.2104037818499,9,2,0
"4940",127,86,"A","supermarket","z",40.201193515677,9,2,0
"4941",127,187,"C","convenience","z",20.2718477044255,0,1,0
"4942",127,79,"D","hypermarket","z",18.2235716865398,0,1,0
"4943",127,185,"A","hypermarket","z",15.3642456885427,9,2,0
"4944",127,178,"D","hypermarket","z",43.0129948491231,0,1,0
"4945",127,37,"E","convenience","z",32.3229370848276,0,1,0
"4946",127,260,"A","supermarket","z",18.0422257329337,0,1,0
"4947",127,238,"E","convenience","z",23.6408741609193,2,2,0
"4948",127,114,"B","supermarket","z",35.5917953769676,0,1,0
"4949",127,191,"A","convenience","z",42.3718243651092,12,2,0
"4950",127,216,"D","supermarket","z",36.1949066491798,0,1,0
"4951",127,216,"E","supermarket","z",17.8475893987343,0,1,0
"4952",127,45,"C","supermarket","z",40.9826761507429,7,2,0
"4953",127,52,"C","supermarket","z",42.0648786518723,7,2,0
"4954",127,179,"E","supermarket","z",35.2582314913161,6,2,0
"4955",127,161,"A","convenience","z",23.8253987487406,0,1,0
"4956",127,181,"D","convenience","z",18.3791807899252,15,2,0
"4957",127,101,"C","supermarket","z",32.6032985863276,10,2,0
"4958",127,86,"E","hypermarket","z",37.3207400436513,0,1,0
"4959",127,195,"B","convenience","z",29.8317660950124,0,1,0
"4960",127,185,"C","hypermarket","z",26.2067600525916,0,1,0
"4961",127,120,"D","hypermarket","z",27.2123330994509,5,2,0
"4962",127,9,"A","supermarket","z",41.6690788627602,6,2,0
"4963",127,69,"B","supermarket","z",19.9353935779072,6,2,0
"4964",127,206,"B","hypermarket","z",35.3884510975331,0,1,0
"4965",127,227,"D","supermarket","z",24.1217234032229,2,2,0
"4966",127,268,"B","hypermarket","z",37.6865046308376,13,2,0
"4967",127,123,"B","hypermarket","z",19.1468068677932,0,1,0
"4968",127,278,"A","hypermarket","z",15.9004434524104,0,1,0
"4969",127,122,"B","hypermarket","z",25.0892335083336,0,1,0
"4970",127,196,"D","supermarket","z",43.1317137717269,0,1,0
"4971",127,11,"E","hypermarket","z",34.5485929003917,4,2,0
"4972",127,131,"A","supermarket","z",20.9842837555334,0,1,0
"4973",127,292,"E","hypermarket","z",28.635522807017,0,1,0
"4974",127,70,"E","supermarket","z",30.5465148948133,0,1,0
"4975",127,115,"A","hypermarket","z",38.8470782479271,11,2,0
"4976",127,79,"A","supermarket","z",37.0251500559971,0,1,0
"4977",128,198,"A","convenience","z",16.308732717298,0,1,0
"4978",128,252,"A","convenience","z",33.2972595398314,2,2,0
"4979",128,296,"D","supermarket","z",27.2696876409464,0,1,0
"4980",128,170,"C","hypermarket","z",34.6841982635669,1,2,0
"4981",128,191,"D","hypermarket","z",37.1484012482688,0,1,0
"4982",128,108,"C","supermarket","z",34.7848023218103,0,1,0
"4983",128,136,"E","supermarket","z",17.9106353782117,7,2,0
"4984",128,94,"C","supermarket","z",25.0234860694036,0,1,0
"4985",128,90,"E","hypermarket","z",24.5956007670611,0,1,0
"4986",128,172,"E","hypermarket","z",16.476516884286,0,1,0
"4987",128,265,"C","convenience","z",37.7316947467625,2,2,0
"4988",128,62,"D","supermarket","z",44.200778841041,0,1,0
"4989",128,252,"C","supermarket","z",20.2239243476652,0,1,0
"4990",128,141,"E","supermarket","z",44.442143922206,4,2,0
"4991",128,123,"B","convenience","z",38.5920923715457,2,2,0
"4992",128,38,"B","convenience","z",36.3910229201429,0,1,0
"4993",128,275,"A","supermarket","z",31.5242998301983,10,2,0
"4994",128,269,"C","convenience","z",28.7546613626182,3,2,0
"4995",128,66,"E","hypermarket","z",22.8178257658146,0,1,0
"4996",128,288,"C","supermarket","z",25.8338610478677,0,1,0
"4997",128,39,"D","convenience","z",33.475357289426,10,2,0
"4998",128,256,"E","hypermarket","z",41.3641025545076,3,2,0
"4999",128,224,"D","convenience","z",37.8116330271587,0,1,0
"5000",128,298,"D","supermarket","z",18.9198905881494,5,2,0
"5001",128,47,"C","hypermarket","z",23.6220721132122,0,1,0
"5002",128,12,"C","hypermarket","z",32.8641068330035,8,2,0
"5003",128,233,"C","convenience","z",21.3961836858653,9,2,0
"5004",128,5,"A","convenience","z",26.6231029923074,6,2,0
"5005",128,145,"A","hypermarket","z",21.4055251074024,0,1,0
"5006",128,117,"A","supermarket","z",25.1197044085711,10,2,0
"5007",128,8,"E","supermarket","z",29.5221246918663,14,2,0
"5008",128,89,"B","hypermarket","z",15.0271803396754,0,1,0
"5009",128,78,"B","convenience","z",22.9186275252141,0,1,0
"5010",128,272,"C","convenience","z",26.0700694844127,4,2,0
"5011",128,104,"C","supermarket","z",32.780742875766,0,1,0
"5012",129,173,"D","supermarket","z",33.6709834076464,0,1,0
"5013",129,181,"D","convenience","z",35.9032913180999,0,1,0
"5014",129,288,"B","supermarket","z",43.5093868151307,9,2,0
"5015",129,238,"C","supermarket","z",35.8665113593452,3,2,0
"5016",129,236,"B","supermarket","z",33.5728590516374,0,1,0
"5017",129,222,"C","hypermarket","z",34.0812679287046,0,1,0
"5018",129,101,"E","supermarket","z",19.299864268396,0,1,0
"5019",129,257,"D","convenience","z",34.0579056716524,3,2,0
"5020",129,67,"D","hypermarket","z",19.7624336974695,13,2,0
"5021",129,104,"C","supermarket","z",34.2309159063734,14,2,0
"5022",129,18,"C","hypermarket","z",28.7122500361875,12,2,0
"5023",129,44,"E","convenience","z",33.9558418281376,0,1,0
"5024",129,19,"E","hypermarket","z",32.278429409489,11,2,0
"5025",129,58,"C","supermarket","z",44.560092240572,0,1,0
"5026",129,213,"C","convenience","z",15.7106913998723,8,2,0
"5027",129,32,"C","supermarket","z",32.0919348648749,12,2,0
"5028",129,23,"E","supermarket","z",31.9916927302256,0,1,0
"5029",129,48,"C","convenience","z",28.9013646868989,12,2,0
"5030",129,117,"A","convenience","z",40.1360484282486,13,2,0
"5031",129,111,"A","supermarket","z",41.707982677035,6,2,0
"5032",129,253,"B","hypermarket","z",35.3237723512575,0,1,0
"5033",129,5,"E","hypermarket","z",27.1396614680998,0,1,0
"5034",129,290,"E","convenience","z",44.4149722368456,12,2,0
"5035",129,106,"E","convenience","z",20.3916226979345,9,2,0
"5036",129,78,"D","supermarket","z",24.5251208078116,0,1,0
"5037",129,108,"D","convenience","z",24.0539021487348,0,1,0
"5038",129,292,"C","hypermarket","z",31.9409624417312,7,2,0
"5039",129,134,"B","hypermarket","z",17.8788858256303,4,2,0
"5040",129,194,"C","supermarket","z",43.7939998623915,6,2,0
"5041",129,82,"B","convenience","z",21.8133021960966,0,1,0
"5042",129,44,"C","convenience","z",27.6401314116083,11,2,0
"5043",129,175,"A","supermarket","z",21.7723346035928,0,1,0
"5044",129,71,"E","supermarket","z",38.4182702447288,0,1,0
"5045",129,293,"E","hypermarket","z",33.4908766904846,0,1,0
"5046",129,83,"E","supermarket","z",34.3854483752511,0,1,0
"5047",129,56,"C","hypermarket","z",38.0153849185444,7,2,0
"5048",129,67,"B","hypermarket","z",38.0568045121618,11,2,0
"5049",129,123,"C","hypermarket","z",29.6597504708916,3,2,0
"5050",129,5,"B","hypermarket","z",34.8490924551152,0,1,0
"5051",130,286,"C","supermarket","z",37.9325323621742,13,2,0
"5052",130,62,"B","convenience","z",16.7255394626409,0,1,0
"5053",130,281,"D","hypermarket","z",39.3364566005766,0,1,0
"5054",130,58,"D","convenience","z",22.9054367914796,10,2,0
"5055",130,261,"A","supermarket","z",22.8831432689913,15,2,0
"5056",130,96,"D","hypermarket","z",30.8694400289096,0,1,0
"5057",130,193,"B","supermarket","z",32.8256192640401,0,1,0
"5058",130,266,"C","convenience","z",41.6465590987355,2,2,0
"5059",130,114,"E","convenience","z",16.3005394348875,0,1,0
"5060",130,193,"A","supermarket","z",33.77895537531,0,1,0
"5061",130,236,"B","supermarket","z",25.395416461397,0,1,0
"5062",130,54,"C","convenience","z",33.4568031015806,3,2,0
"5063",130,224,"E","hypermarket","z",16.3233489124104,0,1,0
"5064",130,291,"C","convenience","z",22.8795356769115,0,1,0
"5065",130,233,"C","supermarket","z",38.2974617695436,11,2,0
"5066",130,181,"A","convenience","z",30.6350978789851,0,1,0
"5067",130,205,"D","hypermarket","z",42.6856286474504,12,2,0
"5068",130,42,"B","convenience","z",25.1004153024405,11,2,0
"5069",130,63,"D","supermarket","z",41.1724548507482,0,1,0
"5070",130,38,"E","supermarket","z",22.825258334633,0,1,0
"5071",130,152,"B","hypermarket","z",15.0369775271975,0,1,0
"5072",130,296,"E","hypermarket","z",23.4333385457285,11,2,0
"5073",130,10,"C","convenience","z",24.447246089112,0,1,0
"5074",130,182,"A","convenience","z",43.8964518089779,13,2,0
"5075",130,225,"D","convenience","z",19.3272518715821,2,2,0
"5076",130,180,"D","convenience","z",29.2755607841536,0,1,0
"5077",130,290,"A","convenience","z",20.1953209075145,1,2,0
"5078",130,105,"D","hypermarket","z",29.8443712340668,0,1,0
"5079",130,104,"B","convenience","z",39.6680697938427,7,2,0
"5080",131,193,"B","hypermarket","z",22.3498807917349,0,1,0
"5081",131,44,"E","hypermarket","z",34.4491199520417,0,1,0
"5082",131,86,"B","supermarket","z",17.3012739024125,14,2,0
"5083",131,252,"A","hypermarket","z",32.8067679307424,4,2,0
"5084",131,193,"E","supermarket","z",23.2408580440097,12,2,0
"5085",131,65,"A","hypermarket","z",29.2874784744345,11,2,0
"5086",131,132,"D","supermarket","z",15.0378490914591,12,2,0
"5087",131,285,"B","convenience","z",21.7528142267838,11,2,0
"5088",131,39,"A","supermarket","z",43.1704538385384,4,2,0
"5089",131,289,"B","supermarket","z",34.5790553279221,0,1,0
"5090",131,74,"D","supermarket","z",16.3423756789416,14,2,0
"5091",131,148,"D","hypermarket","z",21.5823956974782,0,1,0
"5092",131,267,"E","convenience","z",16.0310133104213,1,2,0
"5093",131,286,"C","supermarket","z",24.6299072960392,0,1,0
"5094",131,47,"A","convenience","z",17.6989746023901,2,2,0
"5095",131,137,"E","hypermarket","z",34.4109017495066,3,2,0
"5096",131,143,"D","hypermarket","z",41.6206269571558,15,2,0
"5097",131,254,"A","supermarket","z",42.4677125341259,0,1,0
"5098",131,277,"B","supermarket","z",35.3013013419695,0,1,0
"5099",131,230,"C","hypermarket","z",44.3254123697989,0,1,0
"5100",131,87,"E","convenience","z",41.4474667492323,11,2,0
"5101",131,218,"C","supermarket","z",31.7294528754428,0,1,0
"5102",131,140,"A","supermarket","z",29.3322068313137,9,2,0
"5103",131,164,"B","hypermarket","z",24.831502258312,0,1,0
"5104",131,149,"A","supermarket","z",15.0841047707945,11,2,0
"5105",131,244,"E","convenience","z",16.4783160318621,11,2,0
"5106",131,103,"D","convenience","z",20.1048812200315,1,2,0
"5107",131,23,"E","convenience","z",23.6189741548151,0,1,0
"5108",131,264,"E","supermarket","z",30.4887757496908,11,2,0
"5109",131,182,"D","supermarket","z",22.4718376644887,0,1,0
"5110",131,298,"B","supermarket","z",19.1419677506201,13,2,0
"5111",131,206,"C","convenience","z",22.402413203381,12,2,0
"5112",131,50,"E","supermarket","z",36.289909647312,4,2,0
"5113",131,70,"D","supermarket","z",17.6839825278148,0,1,0
"5114",131,112,"D","convenience","z",44.3152450933121,0,1,0
"5115",131,5,"B","hypermarket","z",31.3303800229914,0,1,0
"5116",131,121,"E","hypermarket","z",23.2196944509633,0,1,0
"5117",131,163,"B","hypermarket","z",30.0243273633532,8,2,0
"5118",131,282,"A","hypermarket","z",37.0658901915886,0,1,0
"5119",131,285,"A","hypermarket","z",38.7309705885127,0,1,0
"5120",131,263,"A","convenience","z",44.229588881135,7,2,0
"5121",131,102,"B","convenience","z",23.6169503931887,0,1,0
"5122",131,95,"E","supermarket","z",20.064676750917,7,2,0
"5123",131,272,"C","convenience","z",28.9798670634627,3,2,0
"5124",131,90,"D","convenience","z",25.0015705358237,3,2,0
"5125",132,112,"D","convenience","z",24.8767831292935,1,2,0
"5126",132,25,"B","supermarket","z",38.0143518629484,0,1,0
"5127",132,184,"E","convenience","z",35.307335704565,2,2,0
"5128",132,285,"E","supermarket","z",20.3426437312737,0,1,0
"5129",132,31,"E","convenience","z",37.2110110963695,10,2,0
"5130",132,227,"E","convenience","z",30.6603239011019,6,2,0
"5131",132,51,"B","hypermarket","z",22.2804674925283,0,1,0
"5132",132,214,"B","convenience","z",20.4670751024969,10,2,0
"5133",132,118,"D","convenience","z",44.496487705037,9,2,0
"5134",132,270,"B","hypermarket","z",33.8340165861882,8,2,0
"5135",132,243,"B","supermarket","z",39.0179444127716,2,2,0
"5136",132,76,"C","convenience","z",18.4917971910909,6,2,0
"5137",132,22,"D","supermarket","z",21.0859746392816,0,1,0
"5138",132,210,"C","hypermarket","z",38.2851170701906,0,1,0
"5139",132,7,"C","hypermarket","z",16.5965999476612,0,1,0
"5140",132,175,"C","convenience","z",40.4297961085103,0,1,0
"5141",132,214,"C","convenience","z",19.9111496494152,0,1,0
"5142",132,28,"A","convenience","z",19.9936658050865,7,2,0
"5143",132,167,"C","convenience","z",43.4788057138212,0,1,0
"5144",132,183,"A","convenience","z",40.7764561660588,0,1,0
"5145",132,101,"C","convenience","z",18.1792390882038,12,2,0
"5146",132,250,"A","supermarket","z",44.7358671412803,0,1,0
"5147",132,239,"A","hypermarket","z",18.6469615786336,0,1,0
"5148",132,172,"B","convenience","z",31.4709964999929,13,2,0
"5149",132,128,"D","convenience","z",44.7698302427307,11,2,0
"5150",132,36,"B","supermarket","z",38.2566114049405,11,2,0
"5151",132,23,"B","convenience","z",23.8138753641397,11,2,0
"5152",132,8,"A","supermarket","z",28.0743640917353,1,2,0
"5153",132,27,"C","supermarket","z",35.1650097663514,7,2,0
"5154",132,291,"B","convenience","z",34.6703536226414,0,1,0
"5155",132,115,"D","supermarket","z",16.8660320481285,10,2,0
"5156",132,81,"E","convenience","z",36.7139705526643,0,1,0
"5157",132,247,"E","hypermarket","z",24.2393044335768,11,2,0
"5158",132,281,"D","hypermarket","z",23.95312162349,0,1,0
"5159",132,299,"E","convenience","z",18.3463897719048,4,2,0
"5160",132,187,"D","supermarket","z",17.988225412555,0,1,0
"5161",132,103,"B","supermarket","z",38.882437585853,7,2,0
"5162",132,1,"E","convenience","z",23.7749112490565,7,2,0
"5163",132,297,"D","convenience","z",22.3458371171728,0,1,0
"5164",132,104,"A","convenience","z",33.6506878235377,1,2,0
"5165",132,52,"A","convenience","z",22.3310341523029,0,1,0
"5166",132,199,"A","hypermarket","z",41.7175702680834,0,1,0
"5167",132,66,"E","convenience","z",44.2876027990133,0,1,0
"5168",132,102,"B","hypermarket","z",35.6203700811602,9,2,0
"5169",132,287,"E","convenience","z",42.5799330370501,13,2,0
"5170",133,176,"D","convenience","z",29.9410802987404,0,1,1
"5171",133,15,"E","supermarket","z",32.4152719345875,7,2,1
"5172",133,124,"C","hypermarket","z",23.8630994246341,0,1,1
"5173",133,155,"C","hypermarket","z",17.5394611805677,8,2,1
"5174",133,97,"E","supermarket","z",23.4413064247929,0,1,1
"5175",133,139,"B","convenience","z",30.1881569274701,0,1,1
"5176",133,143,"E","convenience","z",43.3452866901644,15,2,1
"5177",133,294,"C","convenience","z",22.3526261234656,0,1,1
"5178",133,109,"A","supermarket","z",18.7773380661383,4,2,1
"5179",133,167,"D","supermarket","z",41.8228834611364,8,2,1
"5180",133,103,"A","hypermarket","z",34.570450654719,0,1,1
"5181",133,77,"E","convenience","z",40.747527780477,0,1,1
"5182",133,198,"D","hypermarket","z",37.4472301709466,0,1,1
"5183",133,142,"C","hypermarket","z",15.7580171129666,0,1,1
"5184",133,57,"B","hypermarket","z",30.9072222746909,0,1,1
"5185",133,97,"B","hypermarket","z",36.0638925083913,0,1,1
"5186",133,49,"C","hypermarket","z",44.3453908246011,12,2,1
"5187",133,94,"A","convenience","z",38.7985642813146,0,1,1
"5188",133,183,"E","hypermarket","z",28.7955181254074,0,1,1
"5189",133,7,"A","hypermarket","z",16.8604296748526,0,1,1
"5190",133,143,"A","convenience","z",39.1476544481702,7,2,1
"5191",133,184,"A","hypermarket","z",22.6100150845014,5,2,1
"5192",133,17,"A","convenience","z",23.8167677912861,0,1,1
"5193",133,192,"B","convenience","z",32.481422200799,0,1,1
"5194",133,252,"D","convenience","z",40.185761153698,0,1,1
"5195",133,254,"B","convenience","z",44.7354503860697,13,2,1
"5196",133,127,"B","hypermarket","z",31.7516178404912,0,1,1
"5197",134,165,"A","supermarket","z",25.6315118540078,0,1,0
"5198",134,224,"B","convenience","z",35.4343289486133,1,2,0
"5199",134,82,"E","convenience","z",43.4221734898165,14,2,0
"5200",134,292,"A","convenience","z",34.8767968593165,0,1,0
"5201",134,37,"E","convenience","z",40.416062863078,2,2,0
"5202",134,239,"C","convenience","z",39.5954105467536,0,1,0
"5203",134,14,"C","hypermarket","z",17.8740298887715,3,2,0
"5204",134,150,"A","supermarket","z",38.8084522867575,8,2,0
"5205",134,151,"B","hypermarket","z",39.6015698346309,0,1,0
"5206",134,66,"A","supermarket","z",25.031278654933,0,1,0
"5207",134,295,"E","hypermarket","z",15.3217377327383,3,2,0
"5208",134,242,"B","supermarket","z",42.0646221167408,0,1,0
"5209",134,108,"E","supermarket","z",38.686851602979,9,2,0
"5210",134,237,"C","hypermarket","z",28.0965476785786,0,1,0
"5211",134,265,"D","supermarket","z",24.2894953186624,0,1,0
"5212",134,110,"C","hypermarket","z",20.287853947375,7,2,0
"5213",134,242,"E","supermarket","z",40.1479907264002,0,1,0
"5214",134,272,"C","hypermarket","z",44.5702068856917,0,1,0
"5215",134,145,"C","convenience","z",38.0269907461479,8,2,0
"5216",134,34,"D","convenience","z",29.7309493110515,0,1,0
"5217",134,246,"E","hypermarket","z",22.0267430087551,12,2,0
"5218",134,283,"B","supermarket","z",39.1672113141976,6,2,0
"5219",134,218,"C","convenience","z",20.9422721760347,0,1,0
"5220",134,192,"C","hypermarket","z",23.4095863904804,0,1,0
"5221",134,185,"B","supermarket","z",24.7975459671579,10,2,0
"5222",134,233,"C","supermarket","z",16.6579464473762,0,1,0
"5223",134,249,"E","convenience","z",30.8160852687433,0,1,0
"5224",134,182,"B","hypermarket","z",23.8281994080171,0,1,0
"5225",134,46,"E","convenience","z",43.6700606206432,0,1,0
"5226",134,124,"B","supermarket","z",33.8891644869,14,2,0
"5227",134,1,"D","convenience","z",19.8263203538954,0,1,0
"5228",134,161,"D","supermarket","z",20.3541139676236,0,1,0
"5229",134,299,"D","supermarket","z",39.4655661075376,0,1,0
"5230",134,122,"C","supermarket","z",19.106221050024,6,2,0
"5231",134,141,"C","supermarket","z",42.4921852746047,1,2,0
"5232",134,204,"E","supermarket","z",30.9919542423449,12,2,0
"5233",134,279,"B","supermarket","z",37.9501648549922,0,1,0
"5234",134,55,"A","supermarket","z",38.145360883791,0,1,0
"5235",134,158,"A","hypermarket","z",29.5170373166911,6,2,0
"5236",134,261,"B","supermarket","z",26.1938966112211,3,2,0
"5237",134,121,"C","supermarket","z",20.7425589859486,0,1,0
"5238",134,178,"E","convenience","z",23.0408609518781,11,2,0
"5239",134,239,"A","convenience","z",27.1602297015488,14,2,0
"5240",134,196,"C","supermarket","z",40.2947462489828,0,1,0
"5241",134,46,"D","hypermarket","z",41.7300417646766,2,2,0
"5242",134,53,"D","hypermarket","z",30.9306815592572,3,2,0
"5243",134,225,"C","convenience","z",23.1023996975273,8,2,0
"5244",134,87,"C","hypermarket","z",36.2571122939698,0,1,0
"5245",135,156,"B","convenience","z",44.467686410062,11,2,0
"5246",135,138,"E","convenience","z",41.0524127748795,5,2,0
"5247",135,284,"E","hypermarket","z",39.7790054627694,6,2,0
"5248",135,88,"E","convenience","z",41.8167357612401,0,1,0
"5249",135,94,"A","hypermarket","z",15.1143343420699,0,1,0
"5250",135,204,"D","convenience","z",24.0688742464408,11,2,0
"5251",135,179,"B","hypermarket","z",19.6449771523476,0,1,0
"5252",135,211,"E","convenience","z",24.4438906945288,4,2,0
"5253",135,152,"A","supermarket","z",19.2260263720527,5,2,0
"5254",135,177,"D","hypermarket","z",26.0351636842825,3,2,0
"5255",135,1,"E","hypermarket","z",41.037125189323,12,2,0
"5256",135,211,"D","supermarket","z",34.0415051509626,12,2,0
"5257",135,276,"E","supermarket","z",27.8691013972275,6,2,0
"5258",135,43,"C","supermarket","z",33.4315294981934,0,1,0
"5259",135,239,"A","hypermarket","z",16.9114396674559,0,1,0
"5260",135,118,"A","supermarket","z",16.4340439997613,14,2,0
"5261",135,234,"C","supermarket","z",27.0003887359053,0,1,0
"5262",135,21,"C","hypermarket","z",16.3507236004807,2,2,0
"5263",135,129,"B","supermarket","z",30.5566209694371,3,2,0
"5264",135,117,"B","hypermarket","z",42.1221709786914,0,1,0
"5265",135,28,"D","convenience","z",25.1024625613354,0,1,0
"5266",135,247,"C","hypermarket","z",34.5437999605201,0,1,0
"5267",135,30,"C","supermarket","z",44.2347654816695,0,1,0
"5268",135,289,"C","supermarket","z",28.4833632200025,0,1,0
"5269",135,94,"C","hypermarket","z",31.6110053588636,11,2,0
"5270",135,162,"E","hypermarket","z",19.6561744180508,0,1,0
"5271",135,22,"A","convenience","z",36.9353856146336,0,1,0
"5272",135,9,"E","convenience","z",23.0428096395917,0,1,0
"5273",135,53,"A","supermarket","z",31.9057061523199,7,2,0
"5274",135,294,"A","convenience","z",32.7695051534101,14,2,0
"5275",135,179,"B","convenience","z",33.4172165463679,0,1,0
"5276",135,259,"D","supermarket","z",16.0608761804178,0,1,0
"5277",135,209,"E","supermarket","z",44.4529346516356,0,1,0
"5278",135,262,"B","hypermarket","z",37.9210174572654,0,1,0
"5279",135,82,"E","supermarket","z",29.4171184301376,3,2,0
"5280",135,243,"B","hypermarket","z",32.8540283278562,7,2,0
"5281",135,25,"C","convenience","z",36.479185083881,14,2,0
"5282",135,213,"D","convenience","z",20.7961953012273,7,2,0
"5283",135,137,"A","convenience","z",30.8085502032191,4,2,0
"5284",135,272,"E","convenience","z",40.7435856456868,0,1,0
"5285",135,114,"E","supermarket","z",41.3482497213408,14,2,0
"5286",135,45,"C","convenience","z",43.7079000030644,0,1,0
"5287",136,123,"C","supermarket","z",27.0601003663614,0,1,0
"5288",136,163,"E","convenience","z",27.2306873160414,0,1,0
"5289",136,18,"D","convenience","z",15.6987026520073,0,1,0
"5290",136,120,"E","supermarket","z",35.2645249315538,7,2,0
"5291",136,121,"E","supermarket","z",25.0657718000002,4,2,0
"5292",136,186,"A","hypermarket","z",19.3568567396142,4,2,0
"5293",136,279,"D","supermarket","z",39.1772215138189,11,2,0
"5294",136,299,"C","hypermarket","z",27.7879182226025,0,1,0
"5295",136,152,"E","convenience","z",30.958862726111,4,2,0
"5296",136,57,"D","hypermarket","z",43.1089245853946,14,2,0
"5297",136,78,"C","convenience","z",37.2410814603791,12,2,0
"5298",136,65,"B","hypermarket","z",23.39230902493,3,2,0
"5299",136,187,"B","supermarket","z",16.1302646831609,0,1,0
"5300",136,62,"E","supermarket","z",15.5418616114184,0,1,0
"5301",136,243,"E","hypermarket","z",27.7961439359933,9,2,0
"5302",136,267,"A","supermarket","z",28.426514568273,9,2,0
"5303",136,277,"C","hypermarket","z",19.3430938152596,0,1,0
"5304",136,104,"C","convenience","z",28.9021868468262,5,2,0
"5305",136,154,"B","convenience","z",41.2693018186837,0,1,0
"5306",136,252,"B","supermarket","z",38.1398134259507,0,1,0
"5307",136,244,"C","supermarket","z",42.222559817601,0,1,0
"5308",136,184,"C","convenience","z",24.2042881459929,1,2,0
"5309",136,242,"E","supermarket","z",28.1781985424459,0,1,0
"5310",136,120,"D","supermarket","z",33.6671274038963,0,1,0
"5311",136,168,"E","hypermarket","z",28.3058594469912,11,2,0
"5312",136,242,"A","convenience","z",18.4204109944403,11,2,0
"5313",136,167,"B","supermarket","z",39.6521065221168,0,1,0
"5314",136,183,"C","hypermarket","z",26.6877530305646,0,1,0
"5315",136,196,"D","hypermarket","z",32.4368565785699,14,2,0
"5316",136,282,"D","convenience","z",38.879001326859,10,2,0
"5317",136,217,"E","supermarket","z",26.1486521037295,6,2,0
"5318",136,177,"D","convenience","z",39.9010747787543,0,1,0
"5319",136,178,"C","convenience","z",31.2653679982759,0,1,0
"5320",136,25,"A","hypermarket","z",40.0911613111384,0,1,0
"5321",136,70,"C","convenience","z",36.5088108717464,9,2,0
"5322",136,257,"C","supermarket","z",44.71041591838,2,2,0
"5323",136,247,"A","hypermarket","z",44.1284882510081,0,1,0
"5324",136,168,"C","convenience","z",35.8896507974714,8,2,0
"5325",137,60,"E","convenience","z",20.6882481230423,13,2,0
"5326",137,181,"D","convenience","z",38.356197620742,12,2,0
"5327",137,157,"D","convenience","z",34.0039219125174,1,2,0
"5328",137,119,"B","convenience","z",31.7488716566004,0,1,0
"5329",137,226,"A","supermarket","z",35.5385074904189,11,2,0
"5330",137,88,"C","hypermarket","z",18.6215226561762,0,1,0
"5331",137,95,"D","supermarket","z",29.0238258987665,3,2,0
"5332",137,230,"C","supermarket","z",36.6106139332987,7,2,0
"5333",137,156,"C","convenience","z",21.5401985985227,6,2,0
"5334",137,104,"B","hypermarket","z",36.369488874916,6,2,0
"5335",137,98,"D","hypermarket","z",36.0162157611921,15,2,0
"5336",137,170,"D","supermarket","z",30.2726772520691,0,1,0
"5337",137,88,"D","hypermarket","z",17.941858547274,13,2,0
"5338",137,130,"E","hypermarket","z",23.0463991058059,13,2,0
"5339",137,118,"A","convenience","z",44.4320425693877,0,1,0
"5340",137,190,"A","hypermarket","z",20.1297566480935,11,2,0
"5341",137,33,"C","supermarket","z",23.2882557576522,0,1,0
"5342",137,126,"A","supermarket","z",34.3098898627795,0,1,0
"5343",137,107,"C","convenience","z",22.9979295423254,0,1,0
"5344",137,299,"A","hypermarket","z",31.3443355634809,13,2,0
"5345",137,142,"C","convenience","z",25.1777088339441,5,2,0
"5346",137,137,"C","supermarket","z",30.7364733726718,0,1,0
"5347",137,33,"E","supermarket","z",40.0707418774255,14,2,0
"5348",137,19,"C","convenience","z",44.6348689869046,7,2,0
"5349",137,25,"A","hypermarket","z",18.0792967882007,0,1,0
"5350",137,279,"C","hypermarket","z",35.7601278251968,0,1,0
"5351",137,261,"D","hypermarket","z",20.0993220205419,14,2,0
"5352",137,293,"B","supermarket","z",35.6483003147878,0,1,0
"5353",137,148,"E","supermarket","z",35.1828029262833,0,1,0
"5354",137,82,"B","supermarket","z",25.4756291862577,0,1,0
"5355",137,92,"D","hypermarket","z",37.2721846913919,9,2,0
"5356",137,217,"A","convenience","z",25.2203369163908,9,2,0
"5357",137,15,"B","supermarket","z",32.0042502461001,8,2,0
