"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","cop_avgregprice","cop_avgdiscount","cop_avgfinalprice","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgregprice1","avgdiscount1","avgcompLL1","avgcompfinalprice1","avgcompregprice1","avgcompdiscount1","dtotalvolume","davgfinalprice","davgregprice","davgdiscount","dLL","davgcompLL","davgcompfinalprice","davgcompdiscount"
"1562",107,0,"D","hypermarket",5,126.94069362944,4,28.388138725888,25.388138725888,3,0.105677939260745,1.09924144967447,0.313239960732027,0.861870503479726,2.84444444444444,19.607350428123,16.607350428123,3,2,64.7391069447622,2,32.3695534723811,32.3695534723811,0,2.95121951219512,16.4555895263216,19.3824187946142,2.92682926829268,3,-6.98141474649312,-3.98141474649312,3,2,-0.106775067750677,0.151760901801474,0.0731707317073167
"1563",108,0,"D","convenience",6,71.5770986187272,3,17.7628497697879,11.9295164364545,5.83333333333333,0.328400758264308,-0.331791320792184,1.75286435859932,-0.87901876638117,3.35294117647059,19.1524833190145,16.0152284170537,3.13725490196078,6,60.7421539402566,3,10.1236923233761,13.9570256567094,3.83333333333333,2.84444444444444,16.607350428123,19.607350428123,3,0,1.80582411307843,3.80582411307843,2,0,0.508496732026144,-0.592122011069289,0.137254901960785
"1564",108,0,"D","hypermarket",2,21.1199832200073,1,17.0599916100036,10.5599916100036,6.5,0.381008393708032,-0.51164526843488,2.08059790316016,-1.15462613437863,3.35294117647059,19.1524833190145,16.0152284170537,3.13725490196078,5,126.94069362944,4,25.388138725888,28.388138725888,3,2.84444444444444,16.607350428123,19.607350428123,3,-3,-14.8281471158843,-11.3281471158843,3.5,-3,0.508496732026144,-0.592122011069289,0.137254901960785
"1565",108,0,"D","supermarket",4,61.6264753914439,3,18.156618847861,15.406618847861,2.75,0.151459917897873,-0.246079607164687,0.168092463000525,-0.264273619256533,3.35294117647059,19.1524833190145,16.0152284170537,3.13725490196078,6,126.989946126938,4,21.1649910211563,22.6649910211563,1.5,2.95121951219512,16.4555895263216,19.3824187946142,2.92682926829268,-2,-5.75837217329534,-4.50837217329534,1.25,-1,0.401721664275467,-0.440361109267815,0.210425633668101
"1566",109,0,"D","convenience",3,80.5598230753094,3,26.8532743584365,26.8532743584365,0,0,0.932093791678429,-0.771718737551891,1.01704191662193,3.3859649122807,17.792046136762,14.3008180665865,3.49122807017544,6,71.5770986187272,3,11.9295164364545,17.7628497697879,5.83333333333333,3.35294117647059,16.0152284170537,19.1524833190145,3.13725490196078,-3,14.9237579219819,9.0904245886486,-5.83333333333333,0,0.0330237358101129,-1.71441035046722,0.353973168214654
"1567",109,0,"D","hypermarket",2,77.1157550881616,2,38.5578775440808,38.5578775440808,0,0,1.87429388614055,-0.771718737551891,1.87429388614055,3.3859649122807,17.792046136762,14.3008180665865,3.49122807017544,2,21.1199832200073,1,10.5599916100036,17.0599916100036,6.5,3.35294117647059,16.0152284170537,19.1524833190145,3.13725490196078,0,27.9978859340771,21.4978859340771,-6.5,1,0.0330237358101129,-1.71441035046722,0.353973168214654
"1568",109,0,"D","supermarket",2,13.8172655603848,1,13.4086327801924,6.9086327801924,6.5,0.484762324880877,-1.31844827354503,2.08059790316016,-1.94710416117574,3.3859649122807,17.792046136762,14.3008180665865,3.49122807017544,4,61.6264753914439,3,15.406618847861,18.156618847861,2.75,3.35294117647059,16.0152284170537,19.1524833190145,3.13725490196078,-2,-8.49798606766858,-4.74798606766858,3.75,-2,0.0330237358101129,-1.71441035046722,0.353973168214654
"1569",110,0,"D","convenience",7,125.616106738337,4,21.9451581054766,17.9451581054766,4,0.182272553279156,0.362969545003898,0.968984960127418,0.162141559552787,3.75,19.785163158318,17.085163158318,2.7,3,80.5598230753094,3,26.8532743584365,26.8532743584365,0,3.3859649122807,14.3008180665865,17.792046136762,3.49122807017544,4,-8.90811625295982,-4.90811625295983,4,1,0.364035087719299,2.7843450917315,-0.791228070175438
"1570",110,0,"D","hypermarket",7,74.4719200464896,4,14.9245600066414,10.6388457209271,4.28571428571429,0.287158501410237,-0.968984960127418,1.03693573605624,-1.14326784667138,3.75,19.785163158318,17.085163158318,2.7,2,77.1157550881616,2,38.5578775440808,38.5578775440808,0,3.3859649122807,14.3008180665865,17.792046136762,3.49122807017544,5,-27.9190318231537,-23.6333175374394,4.28571428571429,2,0.364035087719299,2.7843450917315,-0.791228070175438
"1571",110,0,"D","supermarket",3,66.6318344883621,2,27.2106114961207,22.2106114961207,5,0.183751842574829,0.950377692381121,1.52819673087421,0.607791862686846,3.75,19.785163158318,17.085163158318,2.7,2,13.8172655603848,1,6.9086327801924,13.4086327801924,6.5,3.3859649122807,14.3008180665865,17.792046136762,3.49122807017544,1,15.3019787159283,13.8019787159283,-1.5,1,0.364035087719299,2.7843450917315,-0.791228070175438
"1572",111,1,"D","convenience",2,63.4072494017891,2,31.7036247008946,31.7036247008946,0,0,1.29094914768227,-0.771718737551891,1.30457539609597,2.86486486486486,18.3120629496596,15.9877386253352,2.32432432432432,7,125.616106738337,4,17.9451581054766,21.9451581054766,4,3.75,17.085163158318,19.785163158318,2.7,-5,13.7584665954179,9.75846659541791,-4,-2,-0.885135135135136,-1.0974245329828,-0.375675675675676
"1573",111,1,"D","hypermarket",5,111.475791407749,3,22.8951582815498,22.2951582815498,0.6,0.0262064141519176,0.478466094027412,-0.62911464298803,0.62911464298803,2.86486486486486,18.3120629496596,15.9877386253352,2.32432432432432,7,74.4719200464896,4,10.6388457209271,14.9245600066414,4.28571428571429,3.75,17.085163158318,19.785163158318,2.7,-2,11.6563125606227,7.97059827490843,-3.68571428571429,-1,-0.885135135135136,-1.0974245329828,-0.375675675675676
"1574",111,1,"D","supermarket",4,61.5087074870244,3,17.6271768717561,15.3771768717561,2.25,0.127643809123238,-0.394504736554222,-0.0793325083123693,-0.270357483332753,2.86486486486486,18.3120629496596,15.9877386253352,2.32432432432432,3,66.6318344883621,2,22.2106114961207,27.2106114961207,5,3.75,17.085163158318,19.785163158318,2.7,1,-6.8334346243646,-9.5834346243646,-2.75,1,-0.885135135135136,-1.0974245329828,-0.375675675675676
"1575",112,0,"D","supermarket",8,98.6572356889956,5,15.7071544611245,12.3321544611244,3.375,0.21487023689448,-0.82006687264142,0.498307987407757,-0.811877673501317,3.40425531914894,21.6263880896719,18.9668136215868,2.65957446808511,4,61.5087074870244,3,15.3771768717561,17.6271768717561,2.25,2.86486486486486,15.9877386253352,18.3120629496596,2.32432432432432,4,-3.04502241063165,-1.92002241063165,1.125,2,0.539390454284071,2.97907499625155,0.335250143760783
"1576",113,1,"D","convenience",6,85.8389491923153,4,16.1398248653859,14.3064915320526,1.83333333333333,0.113590658425617,-0.717496304744026,-0.2219459341118,-0.432875270651839,3.35849056603774,19.9177181614422,16.1441332557819,3.77358490566038,2,63.4072494017891,2,31.7036247008946,31.7036247008946,0,2.86486486486486,15.9877386253352,18.3120629496596,2.32432432432432,4,-17.397133168842,-15.5637998355087,1.83333333333333,2,0.493625701172871,0.156394630446625,1.44926058133605
"1577",113,1,"D","hypermarket",5,73.2556689395569,3,17.2511337879114,14.6511337879114,2.6,0.150714731678792,-0.46534252996891,0.0793325083123694,-0.394504736554222,3.35849056603774,19.9177181614422,16.1441332557819,3.77358490566038,5,111.475791407749,3,22.2951582815498,22.8951582815498,0.6,2.86486486486486,15.9877386253352,18.3120629496596,2.32432432432432,0,-7.64402449363842,-5.64402449363842,2,0,0.493625701172871,0.156394630446625,1.44926058133605
"1578",113,1,"D","supermarket",4,103.147498047911,4,25.7868745119776,25.7868745119776,0,0,0.771718737551891,-0.771718737551891,0.887690495337967,3.35849056603774,19.9177181614422,16.1441332557819,3.77358490566038,8,98.6572356889956,5,12.3321544611244,15.7071544611245,3.375,3.40425531914894,18.9668136215868,21.6263880896719,2.65957446808511,-4,13.4547200508532,10.0797200508532,-3.375,-1,-0.0457647531112002,-2.82268036580492,1.11401043757527
"1579",114,1,"D","convenience",6,95.6601598127745,4,19.1100266354624,15.9433599687957,3.16666666666667,0.165707077602409,-0.120633586859312,0.388167244311627,-0.209928275330836,3.35555555555556,21.6085874064205,18.6974762953094,2.91111111111111,6,85.8389491923153,4,14.3064915320526,16.1398248653859,1.83333333333333,3.35849056603774,16.1441332557819,19.9177181614422,3.77358490566038,0,1.6368684367432,2.97020177007654,1.33333333333333,0,-0.00293501048217948,2.55334303952749,-0.862473794549266
"1580",114,1,"D","hypermarket",7,70.9059011670761,4,13.5579858810109,10.1294144524394,3.42857142857143,0.252882062178088,-1.29094914768227,0.552222015031721,-1.27755846865699,3.35555555555556,21.6085874064205,18.6974762953094,2.91111111111111,5,73.2556689395569,3,14.6511337879114,17.2511337879114,2.6,3.35849056603774,16.1441332557819,19.9177181614422,3.77358490566038,2,-4.52171933547194,-3.69314790690051,0.828571428571428,1,-0.00293501048217948,2.55334303952749,-0.862473794549266
"1581",114,1,"D","supermarket",2,30.4169691256247,1,18.7084845628124,15.2084845628124,3.5,0.187080893070147,-0.180012369792705,0.621975701796289,-0.319411462489974,3.35555555555556,21.6085874064205,18.6974762953094,2.91111111111111,4,103.147498047911,4,25.7868745119776,25.7868745119776,0,3.35849056603774,16.1441332557819,19.9177181614422,3.77358490566038,-2,-10.5783899491653,-7.0783899491653,3.5,-3,-0.00293501048217948,2.55334303952749,-0.862473794549266
"1582",115,0,"D","convenience",3,39.9090614072047,2,15.6363538024016,13.3030204690682,2.33333333333333,0.149224900051504,-0.844972015738313,-0.0440416622704214,-0.593729261548505,2.79545454545455,19.8318753165553,16.309148043828,3.52272727272727,6,95.6601598127745,4,15.9433599687957,19.1100266354624,3.16666666666667,3.35555555555556,18.6974762953094,21.6085874064205,2.91111111111111,-3,-2.64033949972752,-3.47367283306085,-0.833333333333333,-2,-0.56010101010101,-2.38832825148134,0.611616161616161
"1583",115,0,"D","hypermarket",6,147.517868953291,4,26.2529781588819,24.5863114922152,1.66666666666667,0.0634848609014974,0.82006687264142,-0.294795789721791,0.803742562784436,2.79545454545455,19.8318753165553,16.309148043828,3.52272727272727,7,70.9059011670761,4,10.1294144524394,13.5579858810109,3.42857142857143,3.35555555555556,18.6974762953094,21.6085874064205,2.91111111111111,-1,14.4568970397758,12.694992277871,-1.76190476190476,0,-0.56010101010101,-2.38832825148134,0.611616161616161
"1584",115,0,"D","supermarket",6,98.5697014527395,4,20.4282835754566,16.4282835754566,4,0.195806954863588,0.0852227441586812,0.968984960127418,-0.126548924831277,2.79545454545455,19.8318753165553,16.309148043828,3.52272727272727,2,30.4169691256247,1,15.2084845628124,18.7084845628124,3.5,3.35555555555556,18.6974762953094,21.6085874064205,2.91111111111111,4,1.21979901264423,1.71979901264423,0.5,3,-0.56010101010101,-2.38832825148134,0.611616161616161
"1585",116,0,"D","convenience",2,17.6205617389642,1,13.3102808694821,8.8102808694821,4.5,0.338084526098741,-1.37665716836772,1.21379934642653,-1.49149576702815,4.05172413793103,20.4543206669342,18.592251701417,1.86206896551724,3,39.9090614072047,2,13.3030204690682,15.6363538024016,2.33333333333333,2.79545454545455,16.309148043828,19.8318753165553,3.52272727272727,-1,-4.49273959958613,-2.32607293291947,2.16666666666667,-1,1.25626959247649,2.28310365758895,-1.66065830721003
"1586",116,0,"D","hypermarket",8,56.5233994917944,4,11.3154249364743,7.0654249364743,4.25,0.375593495061815,-1.81024623080392,1.02693802282191,-1.90943430446829,4.05172413793103,20.4543206669342,18.592251701417,1.86206896551724,6,147.517868953291,4,24.5863114922152,26.2529781588819,1.66666666666667,2.79545454545455,16.309148043828,19.8318753165553,3.52272727272727,2,-17.5208865557409,-14.9375532224076,2.58333333333333,0,1.25626959247649,2.28310365758895,-1.66065830721003
"1587",116,0,"D","supermarket",6,104.541219638195,4,19.9235366063658,17.4235366063658,2.5,0.125479730300554,0.00880559953655867,0.0557970150573435,0.0440416622704214,4.05172413793103,20.4543206669342,18.592251701417,1.86206896551724,6,98.5697014527395,4,16.4282835754566,20.4282835754566,4,2.79545454545455,16.309148043828,19.8318753165553,3.52272727272727,0,0.995253030909232,-0.504746969090768,-1.5,0,1.25626959247649,2.28310365758895,-1.66065830721003
"1588",117,1,"D","convenience",2,39.7825359618291,1,20.8912679809145,19.8912679809145,1,0.0478668887361725,0.185981822220581,-0.478466094027412,0.369246775084039,3.40540540540541,20.7132982176955,18.226811731209,2.48648648648649,2,17.6205617389642,1,8.8102808694821,13.3102808694821,4.5,4.05172413793103,18.592251701417,20.4543206669342,1.86206896551724,0,11.0809871114324,7.58098711143245,-3.5,0,-0.646318732525629,-0.365439970207941,0.624417520969245
"1589",117,1,"D","hypermarket",2,15.4344500168227,1,13.2172250084114,7.71722500841135,5.5,0.416123656554219,-1.40759649645936,1.67631343353637,-1.75286435859932,3.40540540540541,20.7132982176955,18.226811731209,2.48648648648649,8,56.5233994917944,4,7.0654249364743,11.3154249364743,4.25,4.05172413793103,18.592251701417,20.4543206669342,1.86206896551724,-6,0.65180007193705,1.90180007193705,1.25,-3,-0.646318732525629,-0.365439970207941,0.624417520969245
"1590",117,1,"D","supermarket",10,216.244417860173,7,24.4244417860173,21.6244417860173,2.8,0.114639262773365,0.650727384648549,0.203930904603518,0.579783108490985,3.40540540540541,20.7132982176955,18.226811731209,2.48648648648649,6,104.541219638195,4,17.4235366063658,19.9235366063658,2.5,4.05172413793103,18.592251701417,20.4543206669342,1.86206896551724,4,4.20090517965146,4.50090517965146,0.3,3,-0.646318732525629,-0.365439970207941,0.624417520969245
"1591",118,0,"D","convenience",1,19.3178884405643,1,19.3178884405643,19.3178884405643,0,0,-0.0970122986185772,-0.771718737551891,0.282555541922078,3.61224489795918,20.3728593552333,17.8626552736007,2.51020408163265,2,39.7825359618291,1,19.8912679809145,20.8912679809145,1,3.40540540540541,18.226811731209,20.7132982176955,2.48648648648649,-1,-0.573379540350249,-1.57337954035025,-1,0,0.206839492553778,-0.36415645760836,0.0237175951461666
"1592",118,0,"D","hypermarket",8,75.3269975134172,4,13.0408746891771,9.41587468917715,3.625,0.277972151899324,-1.47387510230462,0.672648466136408,-1.4399451989797,3.61224489795918,20.3728593552333,17.8626552736007,2.51020408163265,2,15.4344500168227,1,7.71722500841135,13.2172250084114,5.5,3.40540540540541,18.226811731209,20.7132982176955,2.48648648648649,6,1.6986496807658,-0.176350319234201,-1.875,3,0.206839492553778,-0.36415645760836,0.0237175951461666
"1593",118,0,"D","supermarket",7,137.137034990359,5,21.876719284337,19.5910049986227,2.28571428571429,0.104481584098891,0.331791320792184,-0.067560083667911,0.331791320792184,3.61224489795918,20.3728593552333,17.8626552736007,2.51020408163265,10,216.244417860173,7,21.6244417860173,24.4244417860173,2.8,3.40540540540541,18.226811731209,20.7132982176955,2.48648648648649,-3,-2.03343678739455,-2.54772250168026,-0.514285714285715,-2,0.206839492553778,-0.36415645760836,0.0237175951461666
"1594",119,0,"D","convenience",8,171.336907895282,5,24.1671134869102,21.4171134869102,2.75,0.113790999553567,0.621975701796289,0.168092463000525,0.545397595710918,3.14,19.9193838201463,16.7593838201463,3.16,1,19.3178884405643,1,19.3178884405643,19.3178884405643,0,3.61224489795918,17.8626552736007,20.3728593552333,2.51020408163265,7,2.09922504634594,4.84922504634594,2.75,4,-0.472244897959184,-1.10327145345434,0.649795918367347
"1595",119,0,"D","hypermarket",5,77.7412422923371,3,20.3482484584674,15.5482484584674,4.8,0.235892539340535,0.0616774825659391,1.33257964324215,-0.246079607164687,3.14,19.9193838201463,16.7593838201463,3.16,8,75.3269975134172,4,9.41587468917715,13.0408746891771,3.625,3.61224489795918,17.8626552736007,20.3728593552333,2.51020408163265,-3,6.13237376929027,7.30737376929027,1.175,-1,-0.472244897959184,-1.10327145345434,0.649795918367347
"1596",119,0,"D","supermarket",6,74.9334795512259,3,14.4889132585377,12.4889132585376,2,0.138036577644738,-1.04703818482935,-0.126548924831277,-0.779649536519109,3.14,19.9193838201463,16.7593838201463,3.16,7,137.137034990359,5,19.5910049986227,21.876719284337,2.28571428571429,3.61224489795918,17.8626552736007,20.3728593552333,2.51020408163265,-1,-7.10209174008508,-7.38780602579936,-0.285714285714286,-2,-0.472244897959184,-1.10327145345434,0.649795918367347
"1597",120,0,"D","convenience",4,68.1704364302568,3,20.2926091075642,17.0426091075642,3.25,0.160156832607027,0.0499184763876543,0.439331233837622,-0.0264195303400015,3.13513513513514,21.8134089619098,19.8134089619098,2,8,171.336907895282,5,21.4171134869102,24.1671134869102,2.75,3.14,16.7593838201463,19.9193838201463,3.16,-4,-4.37450437934604,-3.87450437934604,0.5,-2,-0.00486486486486504,3.05402514176343,-1.16
"1598",120,0,"D","hypermarket",4,86.8101967265829,3,22.9525491816457,21.7025491816457,1.25,0.0544601817474626,0.485058765894989,-0.420016954681981,0.586741920076347,3.13513513513514,21.8134089619098,19.8134089619098,2,5,77.7412422923371,3,15.5482484584674,20.3482484584674,4.8,3.14,16.7593838201463,19.9193838201463,3.16,-1,6.1543007231783,2.60430072317831,-3.55,0,-0.00486486486486504,3.05402514176343,-1.16
"1599",120,0,"D","supermarket",4,50.2286967816762,2,14.307174195419,12.557174195419,1.75,0.122316257291417,-1.15462613437863,-0.252134934574275,-0.748211571046933,3.13513513513514,21.8134089619098,19.8134089619098,2,6,74.9334795512259,3,12.4889132585376,14.4889132585377,2,3.14,16.7593838201463,19.9193838201463,3.16,-2,0.0682609368814013,-0.1817390631186,-0.25,-1,-0.00486486486486504,3.05402514176343,-1.16
"1600",121,1,"D","convenience",3,103.235502310563,3,34.411834103521,34.411834103521,0,0,1.49149576702815,-0.771718737551891,1.49149576702815,5.015625,18.8502700954996,15.4596450954996,3.390625,4,68.1704364302568,3,17.0426091075642,20.2926091075642,3.25,3.13513513513514,19.8134089619098,21.8134089619098,2,-1,17.3692249959568,14.1192249959568,-3.25,0,1.88048986486486,-4.35376386641017,1.390625
"1601",121,1,"D","hypermarket",8,109.784710494801,4,15.4730888118502,13.7230888118502,1.75,0.113099589957743,-0.887690495337967,-0.252134934574275,-0.53859848315853,5.015625,18.8502700954996,15.4596450954996,3.390625,4,86.8101967265829,3,21.7025491816457,22.9525491816457,1.25,3.13513513513514,19.8134089619098,21.8134089619098,2,4,-7.97946036979556,-7.47946036979556,0.5,1,1.88048986486486,-4.35376386641017,1.390625
"1602",121,1,"D","supermarket",5,151.913953327574,4,32.7827906655148,30.3827906655148,2.4,0.0732091427019553,1.42358464026548,-0.014676336421299,1.20162668788281,5.015625,18.8502700954996,15.4596450954996,3.390625,4,50.2286967816762,2,12.557174195419,14.307174195419,1.75,3.13513513513514,19.8134089619098,21.8134089619098,2,1,17.8256164700957,18.4756164700957,0.65,2,1.88048986486486,-4.35376386641017,1.390625
"1603",122,0,"D","convenience",4,59.2825064216741,3,17.0706266054185,14.8206266054185,2.25,0.131805355011737,-0.504965399718568,-0.0793325083123693,-0.369246775084039,3.28260869565217,19.5253966549796,16.9167010028057,2.60869565217391,3,103.235502310563,3,34.411834103521,34.411834103521,0,5.015625,15.4596450954996,18.8502700954996,3.390625,1,-19.5912074981024,-17.3412074981024,2.25,0,-1.73301630434783,1.45705590730611,-0.781929347826086
"1604",122,0,"D","hypermarket",6,40.3065005778334,3,10.3844167629722,6.71775009630557,3.66666666666667,0.353093173199762,-1.98775848227611,0.725110774527648,-2.03199100327894,3.28260869565217,19.5253966549796,16.9167010028057,2.60869565217391,8,109.784710494801,4,13.7230888118502,15.4730888118502,1.75,5.015625,15.4596450954996,18.8502700954996,3.390625,-2,-7.0053387155446,-5.08867204887793,1.91666666666667,-1,-1.73301630434783,1.45705590730611,-0.781929347826086
"1605",122,0,"D","supermarket",3,38.1561205964535,2,13.0520401988178,12.7187068654845,0.333333333333333,0.0255387915035325,-1.4567005307118,-0.694897662104795,-0.717496304744026,3.28260869565217,19.5253966549796,16.9167010028057,2.60869565217391,5,151.913953327574,4,30.3827906655148,32.7827906655148,2.4,5.015625,15.4596450954996,18.8502700954996,3.390625,-2,-17.6640838000303,-19.7307504666969,-2.06666666666667,-2,-1.73301630434783,1.45705590730611,-0.781929347826086
"1606",123,0,"D","convenience",5,80.2257319088095,3,18.8451463817619,16.0451463817619,2.8,0.148579371222598,-0.168092463000526,0.203930904603518,-0.185981822220581,3.70833333333333,19.5745005649223,16.7203338982557,2.85416666666667,4,59.2825064216741,3,14.8206266054185,17.0706266054185,2.25,3.28260869565217,16.9167010028057,19.5253966549796,2.60869565217391,1,1.22451977634338,1.77451977634338,0.55,0,0.42572463768116,-0.196367104550013,0.245471014492753
"1607",123,0,"D","hypermarket",6,102.183920734096,4,20.363986789016,17.0306534556827,3.33333333333333,0.163687659389529,0.0675600836679111,0.485058765894989,-0.0322923925875822,3.70833333333333,19.5745005649223,16.7203338982557,2.85416666666667,6,40.3065005778334,3,6.71775009630557,10.3844167629722,3.66666666666667,3.28260869565217,16.9167010028057,19.5253966549796,2.60869565217391,0,10.3129033593772,9.97957002604382,-0.333333333333333,1,0.42572463768116,-0.196367104550013,0.245471014492753
"1608",123,0,"D","supermarket",4,57.1080703404732,2,18.0270175851183,14.2770175851183,3.75,0.208021098459221,-0.264273619256533,0.771718737551891,-0.445805560400676,3.70833333333333,19.5745005649223,16.7203338982557,2.85416666666667,3,38.1561205964535,2,12.7187068654845,13.0520401988178,0.333333333333333,3.28260869565217,16.9167010028057,19.5253966549796,2.60869565217391,1,1.5583107196338,4.97497738630047,3.41666666666667,0,0.42572463768116,-0.196367104550013,0.245471014492753
"1609",124,0,"D","convenience",3,45.0438034739345,2,19.0146011579782,15.0146011579782,4,0.210364654339419,-0.126548924831277,0.968984960127418,-0.362969545003898,2.45238095238095,16.8041382781563,13.8041382781563,3,5,80.2257319088095,3,16.0451463817619,18.8451463817619,2.8,3.70833333333333,16.7203338982557,19.5745005649223,2.85416666666667,-2,-1.03054522378374,0.169454776216266,1.2,-1,-1.25595238095238,-2.91619562009943,0.145833333333333
"1610",124,0,"D","hypermarket",6,56.4969381135888,3,12.4161563522648,9.4161563522648,3,0.241620668658282,-1.63026975688475,0.246079607164687,-1.42358464026548,2.45238095238095,16.8041382781563,13.8041382781563,3,6,102.183920734096,4,17.0306534556827,20.363986789016,3.33333333333333,3.70833333333333,16.7203338982557,19.5745005649223,2.85416666666667,0,-7.61449710341792,-7.94783043675125,-0.333333333333333,-1,-1.25595238095238,-2.91619562009943,0.145833333333333
"1611",124,0,"D","supermarket",5,119.783800328616,4,24.5567600657232,23.9567600657232,0.6,0.0244331906324031,0.657999205489911,-0.62911464298803,0.740467468641571,2.45238095238095,16.8041382781563,13.8041382781563,3,4,57.1080703404732,2,14.2770175851183,18.0270175851183,3.75,3.70833333333333,16.7203338982557,19.5745005649223,2.85416666666667,1,9.67974248060492,6.52974248060492,-3.15,2,-1.25595238095238,-2.91619562009943,0.145833333333333
"1612",125,1,"D","hypermarket",2,24.4947802470997,1,17.7473901235498,12.2473901235498,5.5,0.309904721861148,-0.344222241505,1.67631343353637,-0.82006687264142,2.97560975609756,20.7789256194288,18.6813646438191,2.09756097560976,6,56.4969381135888,3,9.4161563522648,12.4161563522648,3,2.45238095238095,13.8041382781563,16.8041382781563,3,-4,2.83123377128505,5.33123377128505,2.5,-2,0.52322880371661,4.87722636566283,-0.902439024390244
"1613",125,1,"D","supermarket",8,160.620547056664,6,22.077568382083,20.077568382083,2,0.0905896865717829,0.375538588775981,-0.126548924831277,0.394504736554222,2.97560975609756,20.7789256194288,18.6813646438191,2.09756097560976,5,119.783800328616,4,23.9567600657232,24.5567600657232,0.6,2.45238095238095,13.8041382781563,16.8041382781563,3,3,-3.87919168364025,-2.47919168364025,1.4,2,0.52322880371661,4.87722636566283,-0.902439024390244
"1614",126,0,"D","convenience",5,104.102163543925,3,23.0204327087849,20.8204327087849,2.2,0.0955672739878798,0.498307987407757,-0.108815353078043,0.46534252996891,3.42857142857143,20.8802711152072,17.9278901628263,2.95238095238095,3,45.0438034739345,2,15.0146011579782,19.0146011579782,4,2.45238095238095,13.8041382781563,16.8041382781563,3,2,5.80583155080678,4.00583155080677,-1.8,1,0.976190476190477,4.12375188467004,-0.0476190476190474
"1615",126,0,"D","hypermarket",2,17.4673171038739,1,13.7336585519369,8.73365855193695,5,0.364069048396053,-1.27755846865699,1.52819673087421,-1.54734589864523,3.42857142857143,20.8802711152072,17.9278901628263,2.95238095238095,2,24.4947802470997,1,12.2473901235498,17.7473901235498,5.5,2.97560975609756,18.6813646438191,20.7789256194288,2.09756097560976,0,-3.5137315716129,-4.0137315716129,-0.5,0,0.452961672473867,-0.753474480992789,0.854819976771196
"1616",126,0,"D","supermarket",8,99.3727491246537,4,15.6715936405817,12.4215936405817,3.25,0.207381589552201,-0.828311440897853,0.439331233837622,-0.79566029928393,3.42857142857143,20.8802711152072,17.9278901628263,2.95238095238095,8,160.620547056664,6,20.077568382083,22.077568382083,2,2.97560975609756,18.6813646438191,20.7789256194288,2.09756097560976,0,-7.65597474150126,-6.40597474150126,1.25,-2,0.452961672473867,-0.753474480992789,0.854819976771196
"1617",127,0,"D","convenience",3,35.3596962802113,2,16.7865654267371,11.7865654267371,5,0.297857237194939,-0.565948821932863,1.52819673087421,-0.941196411327727,3.12765957446808,20.7223275401927,18.3180722210437,2.40425531914894,5,104.102163543925,3,20.8204327087849,23.0204327087849,2.2,3.42857142857143,17.9278901628263,20.8802711152072,2.95238095238095,-2,-9.03386728204784,-6.23386728204784,2.8,-1,-0.300911854103344,0.390182058217448,-0.548125633232016
"1618",127,0,"D","hypermarket",4,83.4488996351138,3,22.1122249087785,20.8622249087785,1.25,0.0565298157538076,0.381845304248804,-0.420016954681981,0.471894152735689,3.12765957446808,20.7223275401927,18.3180722210437,2.40425531914894,2,17.4673171038739,1,8.73365855193695,13.7336585519369,5,3.42857142857143,17.9278901628263,20.8802711152072,2.95238095238095,2,12.1285663568415,8.3785663568415,-3.75,2,-0.300911854103344,0.390182058217448,-0.548125633232016
"1619",127,0,"D","supermarket",4,101.44834382413,3,25.8620859560324,25.3620859560324,0.5,0.0193333206319877,0.779649536519109,-0.650727384648549,0.853390797663431,3.12765957446808,20.7223275401927,18.3180722210437,2.40425531914894,8,99.3727491246537,4,12.4215936405817,15.6715936405817,3.25,3.42857142857143,17.9278901628263,20.8802711152072,2.95238095238095,-4,12.9404923154507,10.1904923154507,-2.75,-1,-0.300911854103344,0.390182058217448,-0.548125633232016
"1620",128,0,"D","convenience",3,61.2869903165847,2,23.7623301055282,20.4289967721949,3.33333333333333,0.140278050112512,0.559072250445021,0.485058765894989,0.420016954681981,3.34090909090909,18.3660522924567,16.4342341106385,1.93181818181818,3,35.3596962802113,2,11.7865654267371,16.7865654267371,5,3.12765957446808,18.3180722210437,20.7223275401927,2.40425531914894,0,8.6424313454578,6.97576467879113,-1.66666666666667,0,0.213249516441006,-1.88383811040524,-0.472437137330755
"1621",128,0,"D","hypermarket",1,37.1484012482688,1,37.1484012482688,37.1484012482688,0,0,1.75286435859932,-0.771718737551891,1.75286435859932,3.34090909090909,18.3660522924567,16.4342341106385,1.93181818181818,4,83.4488996351138,3,20.8622249087785,22.1122249087785,1.25,3.12765957446808,18.3180722210437,20.7223275401927,2.40425531914894,-3,16.2861763394903,15.0361763394903,-1.25,-2,0.213249516441006,-1.88383811040524,-0.472437137330755
"1622",128,0,"D","supermarket",4,85.3903570701368,3,22.5975892675342,21.3475892675342,1.25,0.0553156350087249,0.45881082096996,-0.420016954681981,0.531824178367389,3.34090909090909,18.3660522924567,16.4342341106385,1.93181818181818,4,101.44834382413,3,25.3620859560324,25.8620859560324,0.5,3.12765957446808,18.3180722210437,20.7223275401927,2.40425531914894,0,-4.0144966884982,-3.2644966884982,0.75,0,0.213249516441006,-1.88383811040524,-0.472437137330755
